s_i,f_i,c_i
1,1,35
1,1,100
1,23,61
1,47,40
23,70,95
1,86,100
8,87,93
1,107,100
36,109,51
1,113,36
1,114,1
1,116,55
1,124,75
63,145,88
121,145,80
1,146,66
1,158,98
1,168,87
1,201,21
51,201,37
149,202,100
107,215,100
42,216,100
143,223,20
207,247,28
1,261,40
188,271,99
248,276,98
44,297,100
220,316,82
238,318,96
1,321,100
1,325,99
1,331,98
1,332,34
333,343,73
48,346,87
129,355,48
59,360,52
14,368,87
64,376,41
1,377,92
177,378,98
253,379,100
106,383,98
134,387,96
146,389,77
79,411,100
197,418,100
57,431,97
201,432,55
417,437,75
148,440,91
245,447,5
269,455,90
462,466,80
394,469,70
192,474,86
261,496,46
313,501,66
344,501,100
175,517,71
308,525,51
421,528,18
510,531,92
180,534,100
531,539,23
267,554,99
272,569,100
517,570,70
518,592,98
544,607,10
613,619,21
582,629,89
601,633,100
446,640,82
308,644,91
532,644,100
578,648,38
370,657,98
325,666,99
634,669,98
552,671,98
306,673,16
592,695,60
697,701,9
566,702,87
373,703,100
522,713,56
407,715,70
522,724,94
520,746,100
538,752,37
635,761,41
481,779,98
760,782,52
418,783,100
593,803,92
707,819,7
661,829,50
637,836,17
451,839,100
807,839,100
852,854,100
836,862,100
628,887,100
773,887,95
600,906,98
619,914,99
755,924,81
736,925,69
930,938,82
637,941,19
651,962,95
725,967,75
596,979,93
908,990,81
935,993,9
882,1002,93
700,1006,96
665,1007,100
949,1007,100
880,1017,84
999,1034,56
684,1035,37
948,1040,9
975,1059,100
1007,1062,98
814,1065,73
834,1084,17
782,1086,97
731,1099,31
1026,1100,83
758,1102,50
837,1103,100
972,1107,100
732,1119,57
825,1155,83
1031,1156,93
1068,1163,100
1089,1163,73
919,1173,65
972,1179,74
1055,1179,61
1001,1186,89
817,1199,98
853,1199,73
866,1202,95
1008,1209,100
837,1210,67
1021,1212,36
1179,1215,61
1037,1232,57
971,1240,46
891,1257,70
1089,1270,89
1027,1272,83
1190,1281,99
1139,1282,92
1167,1283,81
966,1294,100
1226,1305,99
1244,1335,62
1051,1341,99
1256,1342,57
987,1352,11
1207,1355,80
1059,1361,100
1113,1361,38
1099,1370,82
1129,1384,100
1365,1385,100
1004,1399,58
1172,1407,97
1286,1418,99
1190,1434,86
1356,1435,82
1228,1449,80
1190,1452,98
1320,1456,92
1193,1460,55
1277,1460,34
1066,1462,96
1357,1462,75
1106,1467,6
1291,1469,100
1127,1481,95
1257,1484,97
1210,1491,100
1319,1494,100
1375,1514,100
1139,1522,83
1212,1523,84
1239,1530,99
1171,1531,73
1539,1541,100
1410,1543,100
1162,1544,67
1163,1545,100
1530,1556,84
1337,1565,100
1184,1573,56
1444,1588,9
1310,1594,100
1514,1596,98
1399,1604,100
1286,1607,77
1269,1624,100
1467,1640,89
1619,1657,97
1365,1674,100
1346,1689,63
1325,1690,98
1307,1694,99
1629,1699,24
1563,1707,21
1651,1713,91
1650,1735,100
1384,1752,88
1481,1768,24
1698,1775,74
1625,1777,100
1757,1785,50
1781,1795,73
1528,1810,95
1692,1823,86
1532,1825,37
1795,1833,100
1533,1834,85
1825,1835,49
1837,1848,52
1743,1863,94
1733,1872,82
1800,1886,92
1570,1898,87
1809,1922,100
1583,1958,56
1749,1958,100
1635,1960,5
1804,1965,100
1604,1977,24
1589,1982,76
1953,1989,93
1643,2000,91
1747,2000,45
1756,2000,98
1891,2000,64
1985,2000,60
1992,2000,73
2000,2000,94
