s_i,f_i,c_i
1,1,55
1,6,92
1,78,99
85,89,88
1,119,100
1,119,100
20,124,81
1,136,100
40,138,94
1,148,73
131,154,100
66,164,100
18,171,78
1,172,10
17,194,100
222,242,62
87,247,98
17,250,72
182,250,58
55,255,99
237,271,82
1,293,67
133,295,95
169,320,43
279,322,89
87,326,100
210,336,95
53,357,60
1,367,100
234,384,85
28,387,2
268,399,100
227,400,79
349,403,96
203,404,93
189,421,100
360,421,79
162,424,17
174,444,96
262,448,100
179,450,98
146,454,43
161,470,92
411,484,32
428,487,46
179,496,100
115,507,48
399,513,73
470,544,58
489,545,20
426,546,8
282,553,24
435,553,82
225,570,98
496,576,99
329,582,83
502,585,60
262,594,76
300,598,100
472,599,100
362,601,74
249,609,99
220,615,11
390,627,1
472,627,100
508,662,60
584,671,83
469,706,91
397,709,39
690,710,100
548,721,88
521,740,99
601,744,14
579,749,99
482,751,68
516,778,99
596,778,68
628,798,58
717,805,14
749,809,69
681,819,94
836,852,1
624,857,91
626,858,12
658,860,90
730,867,100
589,879,22
696,882,83
863,899,87
694,907,73
875,932,100
814,936,6
727,942,88
550,948,100
878,948,95
760,953,99
880,953,95
913,959,100
593,967,95
815,1008,100
996,1017,100
1006,1036,78
695,1037,88
661,1041,88
1038,1049,93
1051,1067,67
1025,1072,90
1052,1074,61
903,1080,81
1016,1097,100
1090,1103,100
740,1104,100
803,1110,36
831,1114,73
777,1120,67
856,1129,17
1076,1130,27
790,1134,85
830,1136,100
1025,1147,48
801,1154,98
1071,1165,87
1154,1175,29
970,1200,97
1193,1204,64
877,1205,99
1003,1214,100
864,1216,98
1102,1220,100
1101,1221,37
1064,1242,52
1072,1252,88
1110,1255,100
984,1259,62
1163,1265,83
924,1267,72
887,1272,98
1192,1283,65
1067,1292,100
1156,1299,95
1010,1305,90
1086,1311,84
1256,1318,95
974,1337,93
1038,1352,84
1161,1352,100
1070,1359,52
1357,1365,100
1089,1372,83
1031,1374,92
1167,1391,23
1370,1397,100
1201,1400,97
1395,1407,63
1203,1410,98
1351,1416,95
1039,1417,65
1091,1423,100
1268,1426,100
1249,1439,45
1384,1446,80
1447,1455,100
1280,1473,98
1183,1479,100
1451,1480,75
1439,1481,92
1140,1485,92
1403,1492,100
1209,1493,71
1316,1505,50
1457,1534,28
1234,1535,92
1222,1568,90
1179,1569,71
1310,1599,49
1586,1599,100
1523,1601,100
1478,1617,36
1289,1626,100
1616,1632,94
1303,1642,100
1264,1644,97
1611,1648,22
1503,1667,82
1409,1669,96
1420,1671,89
1386,1674,1
1393,1681,87
1419,1684,16
1483,1690,18
1314,1692,100
1494,1696,65
1375,1698,95
1645,1699,89
1605,1710,30
1425,1713,100
1468,1717,32
1686,1721,100
1703,1723,100
1331,1728,100
1680,1730,83
1679,1757,39
1615,1778,100
1597,1779,87
1557,1780,73
1586,1790,81
1624,1797,98
1673,1827,100
1720,1829,78
1478,1856,100
1657,1860,94
1806,1866,96
1555,1876,1
1547,1897,95
1641,1907,88
1857,1915,25
1705,1925,97
1725,1935,40
1882,1939,93
1721,1941,19
1774,1943,97
1947,1949,63
1650,1963,100
1576,1973,97
1650,1974,99
1968,1981,100
1649,1985,87
1772,1992,95
1870,1992,89
1685,1994,100
1677,1997,98
1654,2000,46
1657,2000,10
1703,2000,100
1705,2000,64
1730,2000,95
1739,2000,100
1787,2000,100
1796,2000,80
1824,2000,87
1830,2000,45
1851,2000,90
1858,2000,90
1874,2000,100
1913,2000,98
1927,2000,55
1997,2000,57
2000,2000,93
2000,2000,99
2000,2000,100
